"musica";"musica_parecida";"nivel_de_similaridade"
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Oh Garota Eu Quero Você Só Pra Mim";66,8402510127241
"Barbie - MC Tuto, DJ Glenner";"Desencontro de Mensagem";66,8365838348668
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Do Job";66,8353593009845
"Nossas Fotos - Felipe Amorim, Zé Felipe";"Última Saudade - Ao Vivo";66,8289019978879
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"MOTINHA 2.0 (Mete Marcha)";66,8253857663734
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Vou Raspar Seu Bigodin";66,8106955338986
"APT. - ROSÉ, Bruno Mars";"Mentirosa - Ao Vivo";66,8046450445375
"Barbie - MC Tuto, DJ Glenner";"De Graça ou Pagando";66,7988672834188
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Cópia Proibida";66,7987299022317
"A Morte do Autotune - Matuê";"Cronômetro - Ao Vivo";66,7961546639144
"Pense - Marcelo & Rayane";"Calculista";66,7960735443512
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Resenha do Arrocha";66,7939578449822
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Resenha do Arrocha";66,7939578449822
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"IA";66,7912574645998
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"UM PALMO - Ao Vivo";66,7912397903402
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"Medley de Igaratá 4";66,7883962085801
"Barbie - MC Tuto, DJ Glenner";"eu vou ser rico";66,7871365278901
"Abracadabra - Lady Gaga";"A Bebê Quer Oque";66,7871101624313
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Penélope Charmosa 2";66,7867253176582
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Penélope Charmosa 2";66,7867253176582
"Só Eu Sei - BK, Nansy Silvvz, Djavan";"Puta É Só um Detalhe";66,7859404401316
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Medley de Igaratá 4";66,784806893507
"Universo - Manu, Matheus & Kauan";"Vou Raspar Seu Bigodin";66,7795144158949
"Universo - Manu, Matheus & Kauan";"Vou Raspar Seu Bigodin";66,7795144158949
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Coração Partido (Corazón Partío) - Ao Vivo";66,7775027746945
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"Última Vez - Ao Vivo";66,7759247232314
"Imã de Problema - Henry Freitas, Mc Th";"Apaguei Pra Todos - Ao Vivo";66,7736899548368
"APT. - ROSÉ, Bruno Mars";"Desencontro de Mensagem";66,7722626022617
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Tando";66,7707521122686
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"Cópia Proibida";66,7698755697155
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Malvadinho";66,7633711728738
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Pense";66,7621290445339
"Última Saudade - Ao Vivo - Henrique & Juliano";"Penélope Charmosa 2";66,7581616109031
"A Bebê Quer Oque - MC Cebezinho, DJ Oreia, Menor Richard, MC GP, Mc Don Juan, Love Funk";"Saudade Burra - Ao Vivo";66,750738148411
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"A Noite (La Notte) - Ao Vivo";66,7432808481231
"Paredões - Grelo, Henrique & Juliano";"Sei Que Tu Me Odeia";66,7425878947649
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"IA";66,7407319264823
"FANTASMA (versão GORDÃO DO PC) - GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes";"É Que Eu Sofri Demais";66,7399701389292
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Triplex - Ao Vivo";66,7365617891245
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Arruma Um Bão";66,7353862642713
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"E Aí Como Que Tá ?";66,7353608179542
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Rolê Não Ama";66,7263697187961
"Uma e Quinze da Manhã - Natanzinho Lima";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";66,7258889827644
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Toma Que Toma";66,7256831013727
"Meninos e Meninas - Jão";"A Danada Me Ligando";66,7248965502951
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"É Que Eu Sofri Demais";66,7235544439652
"IA - MC Kevinho";"De Quem É A Culpa?";66,7220772463263
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Imã de Problema";66,715988870496
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"Sei Tocar Violão - Ao Vivo";66,7108996932537
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"Lovezin Bandido";66,7082918314803
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"Medley de Igaratá 4";66,7074587074821
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Penélope Charmosa 2";66,7052541584245
"Cronômetro - Ao Vivo - Matheus & Kauan";"Pense";66,704670797219
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Universo";66,7023460852191
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Universo";66,7023460852191
"Peça Íntima - Murilo Huff, Ana Castela";"A Bebê Quer Oque";66,7019551072422
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"Última Noite - Solo";66,6993238199895
"Desencontro de Mensagem - Marília Tavares";"APT.";66,692877398939
"Coração Partido (Corazón Partío) - Ao Vivo - Grupo Menos É Mais";"Você Lembra - Ao Vivo";66,6914683748017
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"A Morte do Autotune";66,687121520057
"Última Saudade - Ao Vivo - Henrique & Juliano";"De Graça ou Pagando";66,6860951982356
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Farra da Marcinha - Ao Vivo";66,6795628495706
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Pense";66,6775257665614
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Vida de Artista";66,6769513423574
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Amigo Da Minha Saudade - Ao Vivo";66,6719123689558
"Peça Íntima - Murilo Huff, Ana Castela";"Puta É Só um Detalhe";66,6684216747148
"Saveiro - Kaique e Felipe, Luan Pereira";"Nosso Primeiro Beijo - Ao Vivo";66,6455587794398
"Vida de Artista - MC Joãozinho VT, MC Tuto, Deejhay RB";"FANTASMA (versão GORDÃO DO PC)";66,6423374751877
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Universo";66,6356698754665
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Universo";66,6356698754665
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Mentirosa - Ao Vivo";66,6346388259584
"Só Quero Ver - BK, Deekapz, Evinha";"Namora Ela - Ao Vivo";66,629508917592
"Última Noite - Solo - Léo Foguete";"Lapada Dela - Ao Vivo";66,6168974089269
"Paredões - Grelo, Henrique & Juliano";"A Morte do Autotune";66,6155352519192
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"Sujeito Homem - Ao Vivo";66,6124110783993
"Abracadabra - Lady Gaga";"Lapada Dela - Ao Vivo";66,6102827644945
"Do Job - MC Tuto, Grelo";"Só Quero Ver";66,6102423249255
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"É Que Eu Sofri Demais";66,6056029129059
"Você Pode Ir Além - BK, FYE, Deekapz";"Cronômetro - Ao Vivo";66,5974921664964
"Meninos e Meninas - Jão";"Imã de Problema";66,5912265646305
"MTG PASSA PASSA PRA EU SARRAR - Mc Livinho, DJ TOPO";"Paredões";66,5877914677059
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Eu sou Cantor Não Sou Bandido";66,5841871800917
"Pense - Marcelo & Rayane";"Vou Raspar Seu Bigodin";66,5680477827215
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"A Morte do Autotune";66,5677903776387
"Cópia Proibida - Léo Foguete";"Barulho Do Foguete - Ao Vivo";66,5675918230866
"Lapada Dela - Ao Vivo - Grupo Menos É Mais, Matheus Fernandes";"Saveiro";66,5585627435361
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Barulho Do Foguete - Ao Vivo";66,5513968021694
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"Rolê Não Ama";66,5437585824822
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"Body Splash - Ao Vivo";66,5390763249171
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"Ilusão De Ótica - Ao Vivo";66,536203680973
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Sei Que Tu Me Odeia";66,5330467070066
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Coração Partido (Corazón Partío) - Ao Vivo";66,5247218308199
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Penélope Charmosa 2";66,518486822616
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Só Eu Sei";66,5182352324994
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"eu vou ser rico";66,5137916711239
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"Lapada Dela - Ao Vivo";66,5120821977949
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Sei Tocar Violão - Ao Vivo";66,5061438152305
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Fui Mlk";66,5051138968431
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Sei Que Tu Me Odeia";66,4933146207061
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Barulho Do Foguete - Ao Vivo";66,4896761021916
"Universo - Manu, Matheus & Kauan";"É Que Eu Sofri Demais";66,4895313014813
"Universo - Manu, Matheus & Kauan";"É Que Eu Sofri Demais";66,4895313014813
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"A Noite (La Notte) - Ao Vivo";66,4887936243944
"Última Noite - NATTAN, Léo Foguete";"Malvadinho";66,4865817714719
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Vou Raspar Seu Bigodin";66,4847194485539
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Paredões";66,4845845629383
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"A Bebê Quer Oque";66,4746967155129
"É Que Eu Sofri Demais - Kleyton Souza";"Abracadabra";66,4655366840416
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Sem Você";66,4649707037491
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"ESCADA DO PRÉDIO";66,4644241531825
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"ESCADA DO PRÉDIO";66,4644241531825
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"Lapada Dela - Ao Vivo";66,4630817424121
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"A Noite (La Notte) - Ao Vivo";66,4556267255174
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"2025";66,454681694029
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Malvadinho";66,4522696509622
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"A Noite (La Notte) - Ao Vivo";66,4430681451798
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"APT.";66,4371960795603
"Abracadabra - Lady Gaga";"Cacos De Vidro";66,4358166043116
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Só Eu Sei";66,435354854028
"Meninos e Meninas - Jão";"Rolê Não Ama";66,4347240853683
"Última Saudade - Ao Vivo - Henrique & Juliano";"Vida de Artista";66,4310553172053
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"A Morte do Autotune";66,4287162551591
"Nossas Fotos - Felipe Amorim, Zé Felipe";"Chapa Máxima";66,4248660625608
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"A Bebê Quer Oque";66,4231620905968
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Nada Com Nada - Ao Vivo";66,4117247068433
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Nosso Primeiro Beijo - Ao Vivo";66,4084897352052
"De Graça ou Pagando - Grelo";"Puta É Só um Detalhe";66,4036044572516
"IA - MC Kevinho";"Não Adianta Chorar";66,3982367631758
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Medley de Igaratá 3";66,3901541621915
"Universo - Manu, Matheus & Kauan";"De Graça ou Pagando";66,3874458911392
"Universo - Manu, Matheus & Kauan";"De Graça ou Pagando";66,3874458911392
"Lovezin Bandido - Melody, Latino, HITMAKER";"A Noite (La Notte) - Ao Vivo";66,3865055837891
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Rolê Não Ama";66,3853204509583
"Do Job - MC Tuto, Grelo";"UM PALMO - Ao Vivo";66,3831770981052
"Cachorro - Thiago Carvalho";"Chapa Máxima";66,3809363791109
"Só Eu Sei - BK, Nansy Silvvz, Djavan";"Cronômetro - Ao Vivo";66,3801240650465
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Apaguei Pra Todos - Ao Vivo";66,3779366562232
"MTG PASSA PASSA PRA EU SARRAR - Mc Livinho, DJ TOPO";"Cachorro";66,3765618660213
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Última Saudade - Ao Vivo";66,3760916134109
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"Nosso Primeiro Beijo - Ao Vivo";66,3717445539104
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"365 Dias (Vida Mansa)";66,3588566104368
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"É Que Eu Sofri Demais";66,3557778002296
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"Fechando o Circo - Ao Vivo";66,3518348776406
"Cacos De Vidro - BK, Kolo, Evinha";"Tando";66,3504118231835
"Cacos De Vidro - BK, Kolo, Evinha";"Abracadabra";66,3494283811645
"Resenha do Arrocha - J. Eskine, Alef Donk";"Puta É Só um Detalhe";66,3453129457091
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Body Splash - Ao Vivo";66,3444688497744
"Cronômetro - Ao Vivo - Matheus & Kauan";"E Aí Como Que Tá ?";66,3393168848601
"Pense - Marcelo & Rayane";"Meninos e Meninas";66,3382172702727
"APT. - ROSÉ, Bruno Mars";"A Danada Me Ligando";66,3360649628449
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Eu sou Cantor Não Sou Bandido";66,330289747177
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Vou Raspar Seu Bigodin";66,3265381555252
"Pampa - CountryBeat, Mc Daniel";"Gosta De Rua - Ao Vivo";66,3238501754165
"Pampa - CountryBeat, Mc Daniel";"Gosta De Rua - Ao Vivo";66,3238501754165
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"A Danada Me Ligando";66,3236504712908
"Última Saudade - Ao Vivo - Henrique & Juliano";"Peça Íntima";66,3205704421736
"Pampa - CountryBeat, Mc Daniel";"Sei Tocar Violão - Ao Vivo";66,3202595360798
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Sujeito Homem - Ao Vivo";66,3163320925987
"Saveiro - Kaique e Felipe, Luan Pereira";"Eu sou Cantor Não Sou Bandido";66,314894760084
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"Meninos e Meninas";66,3146456923124
"A Morte do Autotune - Matuê";"Banquinho - Ao Vivo";66,3118189574173
"A Morte do Autotune - Matuê";"Banquinho - Ao Vivo";66,3118189574173
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"De Quem É A Culpa?";66,3103363792303
"Oh Garota Eu Quero Você Só Pra Mim - Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves";"Chapa Máxima";66,3011420347539
"IA - MC Kevinho";"Peça Íntima";66,2822184928741
"Última Noite - Solo - Léo Foguete";"IA";66,2781320965894
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Lapada Dela - Ao Vivo";66,2768644551041
"Só Quero Ver - BK, Deekapz, Evinha";"APT.";66,2712336817247
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"A Noite (La Notte) - Ao Vivo";66,2669407754002
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"SEQUÊNCIA STRIPTEASE";66,2664858088413
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"Barbie";66,2638356946401
"A Morte do Autotune - Matuê";"Arruma Um Bão";66,2613790805982
"É Que Eu Sofri Demais - Kleyton Souza";"Universo";66,26073535942
"É Que Eu Sofri Demais - Kleyton Souza";"Universo";66,26073535942
"Amor Na Praia - NATTAN";"Chapa Máxima";66,2605464764231
"Banquinho - Ao Vivo - Felipe e Rodrigo";"E Aí Como Que Tá ?";66,2557678654565
"Banquinho - Ao Vivo - Felipe e Rodrigo";"E Aí Como Que Tá ?";66,2557678654565
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Puta É Só um Detalhe";66,2464548116118
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Sujeito Homem - Ao Vivo";66,2429164557141
"Malvadinho - MC LUUKY, DJ JB Mix";"Oh Garota Eu Quero Você Só Pra Mim";66,2289483287409
"Última Saudade - Ao Vivo - Henrique & Juliano";"Abracadabra";66,2192431897539
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"PARECE - Ao Vivo";66,2166994985746
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"PARECE - Ao Vivo";66,2166994985746
"IA - MC Kevinho";"Lapada Dela - Ao Vivo";66,2159212994086
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Não Adianta Chorar";66,2093384678167
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Penélope Charmosa 2";66,208175612968
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Penélope Charmosa 2";66,208175612968
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"Mentira Estampada";66,2080319390807
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Sujeito Homem - Ao Vivo";66,2070806118924
"Do Job - MC Tuto, Grelo";"Resenha do Arrocha";66,2056902557143
"Barbie - MC Tuto, DJ Glenner";"Boy Besta";66,2030259192979
"Cópia Proibida - Léo Foguete";"E Aí Como Que Tá ?";66,2002918312379
"MTG PASSA PASSA PRA EU SARRAR - Mc Livinho, DJ TOPO";"Peça Íntima";66,1990930636464
"IA - MC Kevinho";"Gosta De Rua - Ao Vivo";66,1917171503158
"IA - MC Kevinho";"Gosta De Rua - Ao Vivo";66,1917171503158
"IA - MC Kevinho";"Última Noite";66,1873826255668
"Só Quero Ver - BK, Deekapz, Evinha";"Lovezin Bandido";66,1860139317167
"Pampa - CountryBeat, Mc Daniel";"Chapa Máxima";66,1796157835808
"A Bebê Quer Oque - MC Cebezinho, DJ Oreia, Menor Richard, MC GP, Mc Don Juan, Love Funk";"Barulho Do Foguete - Ao Vivo";66,1789339333746
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Só Quero Ver";66,1781488432614
"A Morte do Autotune - Matuê";"Cópia Proibida";66,1764601076439
"300 no 7 - MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada";"Sem Você";66,175295348261
"Puta É Só um Detalhe - DJ Douglinhas, DJ Miller Oficial, MC Torugo";"Você Pode Ir Além";66,1752300352701
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"Amor Na Praia";66,1694041488012
"Toque de Romance (feat. Dodô Pressão) - Remix Forró - Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão";"De Graça ou Pagando";66,1670961385393
"A Danada Me Ligando - MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako";"Nossas Fotos";66,1660570381649
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"É Que Eu Sofri Demais";66,1551732521751
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Cantada Boba - Ao Vivo";66,1530863180336
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Toma Que Toma";66,1507792716922
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Toma Que Toma";66,1507792716922
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Imã de Problema";66,1458666311325
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Imã de Problema";66,1458666311325
"Cronômetro - Ao Vivo - Matheus & Kauan";"Boy Besta";66,1454566473902
"Meninos e Meninas - Jão";"Eu sou Cantor Não Sou Bandido";66,1404867350902
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"De Quem É A Culpa?";66,1351837465229
"Malvadinho - MC LUUKY, DJ JB Mix";"Sei Que Tu Me Odeia";66,1288468917874
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"Última Noite - Solo";66,1284290757113
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Cacos De Vidro";66,1194910740926
"Barbie - MC Tuto, DJ Glenner";"A Morte do Autotune";66,117989297071
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"Chapa Máxima";66,1114247889473
"Cacos De Vidro - BK, Kolo, Evinha";"Sei Que Tu Me Odeia";66,1085473385453
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Sei Que Tu Me Odeia";66,1056954123422
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Meu Carro nao tem Porta Luva - Remastered 2024";66,1054808641414
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Meu Carro nao tem Porta Luva - Remastered 2024";66,1054808641414
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"Última Noite";66,1044951387132
"Boy Besta - MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ";"Cronômetro - Ao Vivo";66,1025976449732
"Resenha do Arrocha - J. Eskine, Alef Donk";"PARECE - Ao Vivo";66,1013078893135
"Resenha do Arrocha - J. Eskine, Alef Donk";"PARECE - Ao Vivo";66,1013078893135
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"A Noite (La Notte) - Ao Vivo";66,1009743729774
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Meu Carro nao tem Porta Luva - Remastered 2024";66,0976546202743
"Só Eu Sei - BK, Nansy Silvvz, Djavan";"Meu Carro nao tem Porta Luva - Remastered 2024";66,0961410603302
"A Morte do Autotune - Matuê";"FANTASMA (versão GORDÃO DO PC)";66,0952149305303
"Resenha do Arrocha - J. Eskine, Alef Donk";"Você Lembra - Ao Vivo";66,0910248675869
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"A Morte do Autotune";66,0896911840261
"Barbie - MC Tuto, DJ Glenner";"Lapada Dela - Ao Vivo";66,0868161627853
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Resenha do Arrocha";66,0645309036382
"Uma e Quinze da Manhã - Natanzinho Lima";"Observando Essa Salada";66,0614164109182
"FANTASMA (versão GORDÃO DO PC) - GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes";"Calculista";66,0488273457113
